48	525
48	525
1023	270	260.526315789
1021	251	260.526315789
1019	232	260.526315789
1000	237	165.789473684
981	233	189.473684211
962	238	165.789473684
943	234	189.473684211
924	239	165.789473684
905	244	165.789473684
886	240	189.473684211
867	245	165.789473684
848	241	189.473684211
829	246	165.789473684
810	242	189.473684211
791	247	165.789473684
772	252	165.789473684
753	248	189.473684211
734	253	165.789473684
715	258	165.789473684
696	263	165.789473684
677	268	165.789473684
658	273	165.789473684
649	290	118.421052632
648	309	94.7368421053
647	328	94.7368421053
646	347	94.7368421053
652	366	71.0526315789
658	385	71.0526315789
664	404	71.0526315789
663	423	94.7368421053
662	442	94.7368421053
643	447	165.789473684
649	466	71.0526315789
640	483	118.421052632
621	488	165.789473684
602	484	189.473684211
583	489	165.789473684
564	494	165.789473684
545	499	165.789473684
529	488	213.157894737
510	484	189.473684211
494	473	213.157894737
478	462	213.157894737
468	445	236.842105263
466	426	260.526315789
464	407	260.526315789
469	388	284.210526316
481	373	307.894736842
493	358	307.894736842
498	339	284.210526316
510	324	307.894736842
508	305	260.526315789
513	286	284.210526316
503	269	236.842105263
493	252	236.842105263
477	241	213.157894737
458	237	189.473684211
439	242	165.789473684
420	238	189.473684211
401	234	189.473684211
382	230	189.473684211
363	235	165.789473684
344	240	165.789473684
343	259	94.7368421053
342	278	94.7368421053
341	297	94.7368421053
340	316	94.7368421053
339	335	94.7368421053
330	352	118.421052632
329	371	94.7368421053
328	390	94.7368421053
319	407	118.421052632
318	426	94.7368421053
317	445	94.7368421053
308	462	118.421052632
299	479	118.421052632
284	491	142.105263158
265	496	165.789473684
246	492	189.473684211
230	481	213.157894737
214	470	213.157894737
204	453	236.842105263
188	442	213.157894737
172	431	213.157894737
153	427	189.473684211
138	439	142.105263158
123	451	142.105263158
104	456	165.789473684
95	473	118.421052632
86	490	118.421052632
71	502	142.105263158
77	521	71.0526315789
62	533	142.105263158
68	552	71.0526315789
67	571	94.7368421053
66	590	94.7368421053
65	609	94.7368421053
64	628	94.7368421053
70	647	71.0526315789
76	666	71.0526315789
89	681	47.3684210526
106	689	23.6842105263
123	697	23.6842105263
143	697	0.0
160	688	331.578947368
180	688	0.0
205	688	0.0
168	709	120.0
173	690	284.210526316
190	681	331.578947368
207	672	331.578947368
224	680	23.6842105263
237	695	47.3684210526
254	703	23.6842105263
260	722	71.0526315789
259	741	94.7368421053
265	760	71.0526315789
264	779	94.7368421053
263	798	94.7368421053
262	817	94.7368421053
275	832	47.3684210526
295	832	0.0
315	832	0.0
332	840	23.6842105263
352	840	0.0
372	840	0.0
357	821	284.210526316
368	842	60.0
388	842	0.0
408	842	0.0
428	842	0.0
448	842	0.0
465	850	23.6842105263
485	850	0.0
505	850	0.0
525	850	0.0
545	850	0.0
562	858	23.6842105263
535	833	236.842105263
538	857	80.0
